,Unnamed: 0,description,end_date,exhibitors,lat,lng,location,name,start_date,type,visitors,closest_iata
229,91,"Canadian Universities and Colleges Admissions Fair and Workshop will help domestic and International students looking for options to study in Canada. The company has developed close associations with various persons in the field of academics including students, parents, education administrators, institute heads and the associated industry i.e. educational loan providers and international travel service companies all of whom would attend, participate, or benefit from this event.",2019-04-11,160,19.095637,72.853942,"Opp. Domestic Airport Vile Parle East Chhatrapati Shivaji International Airport Area Vile Parle Mumbai Maharashtra 400099, Mumbai, India",Canadian Universities and Colleges Admissions Workshop,2019-04-11,Trade Show,24000,BOM
230,77,"The trade show Interior Lifestyle China - China International Trade Fair for Household Products and Accessories is held in Shanghai, China, PR. The frequency of the trade show is annual. In 2018 Interior Lifestyle China was the presentation platform for 437 exhibitors. 23570 visitors seized the opportunity to attend the trade show and inform themselves on news and trends in the following business sectors: Consumer Goods Fairs, Household, Interior Decoration. United Asia International Exhibition Group, Nanjing, Messe Frankfurt (Shanghai) Co Ltd are the trade show organizers in charge of Interior Lifestyle China.",2019-09-13,-1,13.7397107,100.5112057,"Shanghai, China, PR",Interior Lifestyle China,2019-09-11,Tradeshow,23570,BKK
231,94,"Secutech India is the country's most premier security exhibition with one of the largest turnout of global and regional players from the booming security and safety market. Since its inception, the exhibition has been on a constant growth path keeping up with the changing global security and fire safety trends. And set to showcase a broad spectrum of security and safety products and services from components and software to total solutions.",2019-04-27,580,19.151349,72.855393,"NSE Nesco Complex Off Western Express Highway NESCO Goregaon East Mumbai Maharashtra 400063 India, Mumbai, India",Secutech India,2019-04-25,Trade Show,22374,BOM
232,519,"International Organisations Day is a 1 day event being held  at the  in London, United Kingdom. This event showcases products like This event showcases products like Raw and auxiliary materials, mixtures, rubber processing machinery, conveyors, test and analysis instruments, software, consulting companies, publishers etc.",2019-01-29,190,51.514726,-0.115627,"10 Portugal St, London WC2A 2HD, UK, London, UK",International Development Volunteering Fair,2019-01-29,Trade Show,22000,LON
233,267,"Lab Day West is the largest laboratory trade show on the West Coast. Crowded with busy shoppers and buzzing with industry news and education, Lab Day West embodies the good vibrations for which Southern California is famous. Lab Day West event display products like products, services, and communication of dental technicians, dental tools, Dental mechanical equipment, and tools, Supporting materials for dental laboratories, Systems and tools for implant dentistry, Dental drugs, and medication and much more.",2019-05-11,200,33.789532,-117.916626,"11999 Harbor Blvd, Garden Grove, CA 92840, Garden Grove, USA",Lab Day West,2019-05-10,Trade Show,21000,LAX
234,718,"In 2017 the tradeshow Video City - YouTuber Exhibition served as a presentation platform for 34 exhibitors. These tradeshow exhibitors presented their companies and services on a total of 1896 sqm at Video City. 20475 visitors came to Video City to inform themselves on the latest trends and innovations in the following main exhibit sectors: Humour, lifestyle, gaming, education, sports, entertainment. In general the following kind of visitors are welcome at Video City: The public. The frequency, at which Video City is held, is biennial. Video City is hosted by the trade show organizers Live! by GL Events, Canal +, M6 et Webedia, GL events Exhibitions.",2018-04-09,-1,48.8566101,2.3514992,"Paris, France",Video City,2018-04-08,Tradeshow,20475,PAR
235,367,"Techno icon Paul Kalkbrenner launches his Parts of Life album show at London's Old Fountain Studios, a brand new event space inside a former TV and film studios.
Parts of Life - released on 18 May - will be Kalkbrenner's eighth studio album and comes ten years after the Double Platinum selling LP Berlin Calling. His upcoming release builds on the raw, stripped down stamp of his early recordings, and grows into something wholesome and joyful. 
Tipped as his most personal and revealing work, his Parts of Life show looks set to be a unique insight into the workings of the great man, showcasing his music in its most purest form.",2018-05-10,-1,51.561159,-0.282002,No Location Given,Paul Kalkbrenner Parts of Life London,2018-05-10,Music Festival,20000,LON
236,554,"South Miami Rotary Art Festival features a display of products like fibre, jewellery, wood, glass, painting, mixed media, photography, misc, sculpture, and much more.",2019-02-24,500,25.711709,-80.295882,"Sunset Drive (SW 72nd Street), Miami, USA",The South Miami Rotary Art Festival,2019-02-23,Trade Show,20000,MIA
237,863,"The International Conference and Exhibition on Genomics and Microbiomics will provide the attendees with the opportunity to gain insights into how to make sure to take the right supplements for the individual health condition, what are the true benefits of wearables, how far are we with predictive genomics, which are revolutionary health 2.0 developments, which health industries and product supports are science-based rising stars, etc.",2019-06-01,-1,41.346028,2.10848,"Gran Via, 144, 08907 L&#039;Hospitalet de Llobregat, Barcelona, Barcelona, Spain",International Conference and Exhibition on Genomics and Microbiomics,2019-05-31,Conference,20000,BCN
238,177,"Art Basel Hong Kong features a display of products like ceramic, jewellery, digital, photo, fibre, metalwork, sculptures, glass, mixed media, wood, graphics, painting and much more.",2019-03-31,500,22.283219,114.173103,"1 Expo Dr Wan Chai, Hong Kong, Hong Kong",Art Basel Hong Kong,2019-03-29,Trade Show,20000,HKG
239,66,"The International Conference on Social Sciences, Arts and Media feature illustrations on topics such as arts, cultures, education, film, theatre, dance and music, digital society, gender, literature and language, localization, regionalization, and globalization, media. communication, religion, social change, tourism, and much more.",2018-06-15,50,13.745465,100.565369,"114 Soi Sukhumvit 23, Khwaeng Khlong Toei Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110, Bangkok, Thailand","The International Conference on Social Sciences, Arts and Media",2018-06-14,Conference,20000,BKK
